NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;PPS;OcFwTerr;OcFwSat;OcNotam;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;Avoidable;ChurnReason;BlockedDate;BlockedReason
COM12245;REGOURD AVIATION (Amelia);Customer;1;21;18;14;0;10/01/2018 00:00:00;0.00;;0;;;;
COM14326;RELIANCE AIR CHARTER;PotCust;3;0;0;0;0;;0.00;;0;;;;
;Reva, Inc.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;REY AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13521;RH Trade AG;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13314;ROBUST ANALYTICS;PotCust;0;0;0;0;0;05/01/2017 00:00:00;0.00;;0;;;10/28/2020 00:00:00;Not using the system - special deal from JA - account closed in 2020
COM12309;ROSENXT Holding AG;Customer;3;1;0;0;0;07/01/2013 00:00:00;8.00;;0;;;;
;ROSSIYA AIRLINES JSC;Quarantine;0;0;0;0;0;;0.00;;0;;;;
COM13422;ROYAL AIR AB;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13220;ROYAL AIR Charter Service Inc;Customer;0;3;0;0;0;11/01/2017 00:00:00;8.00;;0;;;;
COM13429;Eswatini Air;Customer;2;4;0;0;0;05/01/2019 00:00:00;8.00;;0;;;;
COM12632;ROYAL JET;Customer;0;31;0;0;0;03/01/2019 00:00:00;8.00;;0;;;;
COM13559;RRSM International LLC;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13562;RUSLINE;Quarantine;0;0;0;0;0;;0.00;;0;;;;
COM13499;SA EXPRESS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11391;Babcock Scandinavian Air Ambulance AB;NonCust;0;0;0;0;0;05/01/2007 00:00:00;0.00;;0;Unavoidable;No activity - contact for ambulance service lost.;10/04/2023 00:00:00;Contract terminated
COM11404;SAAB AB;Customer;3;12;0;0;0;03/01/2008 00:00:00;8.00;;0;;;;
COM12587;Ministry of defence SAF Airlift;Customer;3;4;4;3;0;03/01/2014 00:00:00;8.00;;0;;;;
COM13057;SAFAIR OPERATIONS (PTY) LTD;Customer;1;38;0;0;0;09/01/2017 00:00:00;8.00;;0;;;;
COM13822;SAFARILINK AVIATION LTD;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Safi Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SAG - SERVICE AÉRIEN GOUVERNEMENTAL;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SAHAND ASIA AIRLINE;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13529;SAHARA AFRICAN AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14031;Sahel Aviation Service;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Saint Royal Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SAMSIC S.A.;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14199;Sapura Aero Sdn Bhd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13601;Sarah Airways;Customer;3;5;5;0;0;02/01/2020 00:00:00;8.00;;0;;;;
COM12212;Sardinian Sky Services s.r.l;Customer;3;2;0;0;0;01/01/2012 00:00:00;8.00;;0;;;;
;(Duplicate) SAS (do not use);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12396;SATA Air Acores, SA;Customer;1;7;0;0;0;10/01/2015 00:00:00;8.00;;0;;;;
COM14024;SATA INTERNATIONAL;Pending Closure;2;7;7;0;0;01/02/2023 00:00:00;5.00;09/30/2029 00:00:00;0;Avoidable;dissatisfied with ETOPS calculation - bad onboarding from customer side. First termination received 13 january 2025, but agreed to negotation;;
COM13659;SAUDI ROYAL AVIATION;Customer;0;17;0;0;0;11/03/2022 00:00:00;8.00;;0;;;;
COM12870;Saudi Royal Fleet;Customer;0;0;11;0;0;09/01/2015 00:00:00;6.00;;0;;;;
COM13121;SAUDIA;PotCust;0;0;0;0;0;;0.00;;0;;;11/02/2020 00:00:00;Account closed correctly
COM11394;SaxonAir Charter Ltd.;PotCust;3;8;0;0;0;06/01/2007 00:00:00;8.00;03/31/2026 00:00:00;0;Avoidable;changing du to EFB  and long login issues;04/15/2026 00:00:00;Closed pr. mail HEH
;SC AeroTech Llc;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12024;SCANWINGS LTD;PotCust;0;0;0;0;0;10/01/2012 00:00:00;0.00;;0;Avoidable;Going to webbased solution, with integraded Runway analysis. Rocket Route, Ipreflight;11/08/2023 00:00:00;The customer has terminated the agreement
;Scott International Procedures;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM11650;SEABORNE AIRLINES Inc.;Customer;0;3;0;0;0;11/01/2012 00:00:00;8.00;;0;;;;
;Seletar Jet Charter Pte Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SEPEHRAN AIRLINES;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13676;SerAir Transworld Press;PotCust;0;0;0;0;0;01/01/2021 00:00:00;0.00;;0;;;03/23/2023 00:00:00;Global Aviation S.A.R.L to be used instead!
;Shaheen Air International LTD;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;Siam Air Transport;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SIGNATURE FLIGHT SUPPORT;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14145;SILK WAY WEST AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Silver Airways;NonCust;0;0;0;0;0;;0.00;;0;;;01/20/2025 00:00:00;Chapter 11 Bankruptcy notice received 2025-01-20 see documents
COM12957;SILVER CLOUD AIR GmbH;Customer;3;5;0;0;0;04/01/2001 00:00:00;8.00;;0;;;;
COM13508;SIRIUS-AERO;Quarantine;0;0;0;0;0;11/01/2019 00:00:00;0.00;;0;;;04/21/2021 00:00:00;Still blocked, no activity
;Sixt Air GmbH;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SKA AIRCRAFT LEASING;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12319;SKAN SERVICE APS (CB WX only);Customer;3;0;0;0;0;01/01/2012 00:00:00;0.00;;0;;;;
COM13482;SKY AIRLINE;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13566;SkyAir;Quarantine;0;0;0;0;0;01/01/2020 00:00:00;8.00;04/30/2025 00:00:00;0;Unavoidable;Out of business for now;04/30/2025 00:00:00;Out of business for now
COM12369;SKY EXPRESS S.A.;PotCust;0;0;0;0;0;12/01/2016 00:00:00;0.00;;0;;;03/08/2021 00:00:00;Termination of agreement
;SKY PARTNERS GROUP;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SKYBIRD Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SKYLINE  Ulaşım Ticaret A.Ş.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Skyplan;NonCust;0;0;0;0;0;;0.00;;0;;;08/13/2025 00:00:00;Found inactive account on competitor and closed it
;(Duplicate) SKYTAXI sp. Z o.o. (do not use);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13269;SkyUp Airlines;Customer;0;0;0;0;0;05/01/2018 00:00:00;8.00;;0;;;;
COM13453;SKYWARD AIRLINES;Customer;3;4;0;0;0;05/02/2024 00:00:00;8.00;;0;;;;
COM13539;SKYX AIRWAYS;NonCust;0;0;0;0;0;;0.00;;0;;;10/30/2020 00:00:00;Closed due to lack of payment and communication
COM13106;Sleepwell Aviation ltd;PotCust;0;0;0;0;0;11/01/2016 00:00:00;0.00;;0;;;05/09/2022 00:00:00;Lost customer - Rocket Route
COM12969;Ministerstvo vnútra SR Slovak Government;Customer;3;4;0;0;0;10/01/2016 00:00:00;8.00;;0;;;;
COM13605;SMART JET SP. Z.O.O.;Customer;3;6;0;0;0;03/01/2020 00:00:00;8.00;;0;;;;
COM14106;SMART JET AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Smart4Aviation Technologies B.V.;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12038;SMART AVIATION;Customer;3;7;0;0;0;10/01/2018 00:00:00;0.00;;0;;;;
COM12657;Smartlynx Airlines;NonCust;1;0;35;22;35;12/01/2014 00:00:00;8.00;11/07/2025 00:00:00;0;Unavoidable;Unchurned;11/24/2025 00:00:00;Insolvency
;SMILE AIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Smooth Route Sdn. Bhd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14068;SOLENTA AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13790;ACASS Ireland Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11224;SIPJ SONNIG International Private Jet;PotCust;0;0;0;0;0;08/01/2013 00:00:00;0.00;;0;Avoidable;going to onknown competitor;06/13/2023 00:00:00;Lost to competitor
COM11230;(Duplicate) Falcon Jet Aviation;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM11228;Falcon Wings;PotCust;0;0;0;0;0;08/01/2013 00:00:00;0.00;01/02/2024 00:00:00;0;Unavoidable;contract terminated;01/02/2024 00:00:00;Contract terminated
COM13141;SOUTHERN CROSS INTERNATIONAL;Customer;3;0;0;0;0;03/01/2017 00:00:00;8.00;;0;;;;
COM11909;Sovereign Business Jets Limited;PotCust;0;0;0;0;0;05/01/2010 00:00:00;0.00;;0;;;11/09/2020 00:00:00;Terminated agreement 06-11-2020, account to be closed on 31st December 2020
COM13558;SPACECARGO INC;Customer via;0;0;0;0;0;02/01/2020 00:00:00;0.00;;0;;;08/30/2021 00:00:00;Invoiced to Bu Shames from Aug 1st, 2021
COM14661;SPEC Energy;PotCust;0;0;0;0;0;07/01/2016 00:00:00;0.00;;0;;;;
;Specsavers Optical Superstores Limited;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Specsavers (Cust with Signum);Customer via;0;0;0;0;0;05/05/2025 00:00:00;0.00;;0;;;;
COM11934;Speedwings Business SA (Sparfell);Customer;3;1;0;0;0;10/01/2014 00:00:00;8.00;;0;;;;
COM13520;Spherus Aviation;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14122;SpiceJet Ltd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Spirit Airlines, Inc;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SPREE FLUG;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11466;SPRINTAIR SA;Customer;2;15;0;0;0;03/01/2008 00:00:00;8.00;;0;;;;
COM11178;STAR-LINE;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11518;MAERSK AIR CARGO (Tidligere STAR AIR);Pending Closure;1;19;0;0;0;11/01/2011 00:00:00;8.00;10/30/2031 00:00:00;0;Avoidable;Lasse Bay Hansen;;
COM13461;Star Air Cargo (Pty) Ltd;PotCust;2;0;0;0;0;02/01/2020 00:00:00;8.00;03/31/2025 00:00:00;0;Unavoidable;Out of business;04/02/2025 00:00:00;Out of business
COM13322;Ghodawat Enterprises Pvt Ltd (Star Air India);Customer;2;9;8;8;0;10/01/2018 00:00:00;8.00;;0;;;;
COM13382;STAR AVIATION SPA;Customer;2;10;0;0;0;10/01/2018 00:00:00;8.00;;0;;;;
COM13637;STAR EAST AIRLINE SRL (Jordan);PotCust;0;0;0;0;0;;0.00;;0;;;;
;STARLINE AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Starwings GmbH;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13684;State Air Enterprise Ukraine;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13599;STEFAN BUCHHOLZ;PotCust;0;0;0;0;0;03/01/2020 00:00:00;0.00;;0;;;;
COM12084;SUDAN AIRWAYS;Customer;1;1;1;0;0;11/01/2016 00:00:00;8.00;;0;;;;
COM11181;SUN AIR OF SCANDINAVIA A/S (SUN-AIR Aviation Group);Customer;2;5;5;0;0;12/01/1990 00:00:00;8.00;;0;;;;
;Sun Country Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13646;SUNCLASS AIRLINES;PotCust;1;0;0;0;0;09/01/2020 00:00:00;0.00;;0;;;;
;SunExpress Airline;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13118;Sunrise Airways S.A.;PotCust;0;0;0;0;0;02/01/2017 00:00:00;0.00;03/06/2024 00:00:00;0;Unavoidable;Missing payment;03/06/2024 00:00:00;missing payment and communication
COM13541;SUNWING AIRLINES INC.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11189;FÖRSVARSMAKTEN (SWEDISH AIR FORCE);NonCust;0;0;0;0;0;11/09/1999 00:00:00;0.00;09/30/2025 00:00:00;0;Avoidable;Charts, stay funktion,;;
COM12878;SWIFTAIR S.A;Customer;1;51;53;0;0;01/01/2016 00:00:00;8.00;;0;;;;
;SWIFT FLITE;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SwiftAir Hellas;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11190;Swiss Air Force;Customer via;1;6;1;4;0;11/01/2003 00:00:00;8.00;;0;;;;
COM13522;SWISS GLOBAL JET;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SYRIAN ARAB AIRLINES;NonCust;0;0;0;0;0;;0.00;;0;;;;
;T&A Systeme GmbH;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13717;TAB CHARTERS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;TAFTAN AIR;NonCust;0;0;0;0;0;;0.00;;0;;;;
;TAG AVIATION SPAIN;PotCust;0;0;0;0;0;;0.00;;0;;;;Not been invoiced since 2012 for the access to CB and PPS, now closed
COM13543;Turkish Aerospace Industries;Customer;0;1;0;0;0;03/01/2021 00:00:00;8.00;;0;;;;
;T-AIR;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM12778;TALA Fze;PotCust;0;0;0;0;0;12/01/2014 00:00:00;0.00;;0;;;02/04/2021 00:00:00;Invoice to BADR Airlines from 1/1-21
;TAME EP Línea Aérea del Ecuador;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12528;LINK CONNECTION AEREA, Tarmexico;Customer;0;4;0;0;0;11/01/2013 00:00:00;8.00;;0;;;;
;TAROM Romanian Air Transport;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12682;Tatra JET s.r.o.;PotCust;0;0;0;0;0;01/14/2021 00:00:00;8.00;06/30/2025 00:00:00;0;Avoidable;New ownership and new management, decision mad by the owners.;07/01/2025 00:00:00;New ownership and new management, decision mad by the owners.
COM13274;Tayaran Jet JSCo;PotCust;0;0;0;0;0;03/01/2018 00:00:00;0.00;;0;;;08/24/2021 00:00:00;Missing payment
;TC by Paulina Woroniecka;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13378;Georgian Wings (TCA LLC);Quarantine;0;0;0;0;0;02/18/2021 00:00:00;8.00;12/31/2024 00:00:00;0;Unavoidable;No AC, No flights, no use of PPS;08/20/2025 00:00:00;No AC, No flights, no use of PPS. No communiation. No payment
COM13354;TEXEL AIR;Customer;0;11;11;11;0;08/01/2019 00:00:00;8.00;;0;;;;
COM13545;Thai Summer Airways;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;THALES;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Thales R&T Avionics Services Worldwide;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13540;THE AVIATION COMPANY;PotCust;0;0;0;0;0;;0.00;;0;;;;
;The Little Jet Company;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13247;TIMBIS AIR SERVICES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Time Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13709;TITAN AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ASL Airlines Belgium;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12304;TOYO AVIATION;Customer;3;3;0;0;0;02/01/2014 00:00:00;8.00;;0;;;;
COM12370;TRADE AIR d.o.o.;Customer;2;5;5;5;0;12/01/2012 00:00:00;8.00;;0;;;;
;trainingAir ApS;NonCust;0;0;0;0;0;;0.00;;0;;;;
;TRANS CAPITAL AIR LTD.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Transair;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Transavia France;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13596;TransNusa Aviation Mandiri;PotCust;0;0;0;0;0;06/01/2020 00:00:00;0.00;;0;;;09/14/2021 00:00:00;Lost com after signed agreement, now closed after being pending for more than a year.
;TRANS STATES HOLDING;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12789;Smartwings, a.s. Travel service;Customer;1;48;52;46;0;08/31/2016 00:00:00;3.00;;0;;;;
;TRAVICO GmbH.;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Travira Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Asia Cargo Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;TUIfly GmbH;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Tulpar Air Aircompany;Quarantine;0;0;0;0;0;;0.00;;0;;;;
COM14171;Turkmenistan Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12871;Tus Airways;Customer;0;6;3;0;0;07/01/2015 00:00:00;8.00;;0;;;;
COM11196;TYROL AIR AMBULANCE GmbH;Customer;2;5;0;0;0;12/01/2001 00:00:00;8.00;;0;;;02/06/2024 00:00:00;
;TYROLEAN JET SERVICE Nfg. GmbH & Co KG;PotCust;0;0;0;0;0;;0.00;;0;;;;
;UIA UKRAINE INTERNATIONAL AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13124;UKRAINIAN WINGS;Customer;3;0;0;0;0;04/01/2017 00:00:00;8.00;;0;;;08/27/2021 00:00:00;
COM13598;ULTIMATE AIRWAYS (PTY);NonCust;0;0;0;0;0;07/01/2021 00:00:00;8.00;03/31/2025 00:00:00;0;Unavoidable;Out of business;04/02/2025 00:00:00;Out of business
COM11538;UNITED AVIATION;PotCust;0;0;0;0;0;04/01/2019 00:00:00;0.00;;0;;;09/18/2023 00:00:00;No contact, no payment
COM13658;United Sky Cargo GmbH;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13498;UNITY AIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13402;UR AIRLINES;Customer;0;0;0;0;0;02/01/2019 00:00:00;8.00;;0;;;02/07/2024 00:00:00;
;URGA (IJSAC URGA);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12658;US-Bangla Airlines;Customer;0;15;0;0;0;06/01/2014 00:00:00;8.00;;0;;;;
COM13310;JSC UVT AERO;Quarantine;0;0;0;0;0;03/01/2019 00:00:00;0.00;;0;;;03/09/2022 00:00:00;Discontinue of service - Russia
COM13256;VALAIR;Customer;3;3;0;0;0;04/01/2018 00:00:00;8.00;;0;;;;
COM12754;VALLJET;Pending Closure;2;25;35;0;0;12/31/2014 00:00:00;8.00;11/30/2026 00:00:00;0;Avoidable;MAC user. Multiple AOC. wants more modern solution.;;
COM13682;VALUE JET;Customer;2;10;7;0;0;03/01/2022 00:00:00;8.00;;0;;;;
;Van Air Europe a.s.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ViaAir LLC;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Victory Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11812;Wolf Flugplanungen (VIE);Customer;3;1;0;0;0;02/01/2015 00:00:00;8.00;;0;;;;
;VietJetAir;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Vietnam Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;VIP Avia;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13544;VipJet;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Virgin Atlantic Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11201;VLM AIRLINES (TEST KONTO);NonCust;0;0;0;0;0;;0.00;;0;;;;x
COM12473;VOLOTEA;PotCust;0;0;0;0;0;05/01/2014 00:00:00;0.00;;0;;;11/23/2022 00:00:00;
COM13285;VOYAGE AIR;PotCust;0;0;0;0;0;04/01/2019 00:00:00;0.00;;0;;;11/16/2021 00:00:00;Missing payment and communication
;Voyageur Airways Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13505;VSR Aviation;Customer via;0;0;0;0;0;04/29/2024 00:00:00;0.00;;0;;;;
;VULE AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Vulkan Air;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13250;Volkswagen AirService GmbH;Customer;3;6;0;0;0;02/01/2014 00:00:00;0.00;;0;;;;
COM13236;WAMOS AIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;WASAYA AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM11204;German Airways (Former: WDL);Customer;2;8;8;0;0;10/01/1994 00:00:00;8.00;;0;;;;
;West Air Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;West Wind Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;WESTERN AIR LTD;PotCust;0;0;0;0;0;;0.00;;0;;;;
;WestJet Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Wijet;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM11206;WINDROSE AIR Jetcharter GmbH;Customer;3;7;0;0;0;09/01/1994 00:00:00;8.00;;0;;;;
;WindRose Aviation Company Ltd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13211;WINGS OF LEBANON;PotCust;0;0;0;0;0;12/01/2017 00:00:00;0.00;;0;;;07/06/2021 00:00:00;Out of business
COM14423;WIZZ AIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;WNI WEATHER NEWS INTERNATIONAL;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Woodgate Aviation (NI) Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13635;WOW AIR;NonCust;0;0;0;0;0;;0.00;;0;;;08/13/2021 00:00:00;Old potCust
;WSI Weather Service International;NonCust;0;0;0;0;0;;0.00;;0;;;;
;EXPRESSJET Inc.;NonCust;0;0;0;0;0;;0.00;;0;;;;Ceased
;EXPRESSJET;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13990;Mountain Air Cargo;Customer;0;24;0;0;24;04/01/2016 00:00:00;8.00;;0;;;;
;NASA Ames Research Center (WSI);PotCust;0;0;0;0;0;;0.00;;0;;;;
;SkyWest Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12207;United Aviation Services, S.L.;Customer;3;0;0;0;0;02/20/2012 00:00:00;0.00;;0;;;;
COM11231;WX Support ApS;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM13243;YALLAFLY AIRWAYS S.A;PotCust;0;0;0;0;0;;0.00;;0;;;;
;YANAIR LTD;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13000;YUZMASHAVIA;PotCust;0;0;0;0;0;02/17/2017 00:00:00;0.00;;0;;;10/28/2020 00:00:00;No more flights, - No Re-opening fee until 31.12.2020
COM13005;ZEMAN Flugtechnik & Logistik GmbH;Customer;3;1;0;0;0;08/01/2016 00:00:00;8.00;;0;;;;
COM12620;ZENITH AVIATION LIMITED;NonCust;3;3;0;0;0;02/01/2014 00:00:00;8.00;03/16/2026 00:00:00;0;Unavoidable;Customer shutting down activity.  3700 EUR unpaid invoices.;02/24/2026 00:00:00;Lack of payment
;Zeusch Aviation BV;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13232;Zimbabwe Airways (PVT), Ltd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12574;ZIMEX AVIATION LTD.;Customer;2;9;0;0;0;11/01/2013 00:00:00;8.00;;0;;;;
COM13567;Zoom Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Brenzil Pty Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Irons Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Global Flight Source;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ROYAL FALCON AIRLINES;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14674;ROYAL JORDANIAN;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AMERIFLIGHT;PotCust;0;0;0;0;0;;0.00;;0;;;;
;PLANAIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;GREAT LAKES AIRLINE;NonCust;0;0;0;0;0;;0.00;;0;;;;
;JET EXPRESS LTD;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;SkyArt Aviation;NonCust;0;0;0;0;0;;0.00;;0;;;;
;AIR CARAIBES ATLANTIQUE;PotCust;0;0;0;0;0;;0.00;;0;;;;Account closed correctly
COM14530;FLYDUBAI;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JET2.COM;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14617;GLOBAL JET CONCEPT SA;PotCust;0;0;0;0;0;;0.00;;0;;;;
;TAG AVIATION UK Ltd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FSP UVS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Oryx Jet;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM12153;Aeropartner;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13248;PRECISION AIR SERVICES;Customer;2;6;6;0;0;07/01/2022 00:00:00;8.00;;0;;;;
;Cargo Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;BANGKOK AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13255;LOT Polish Airlines S.A.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13409;CHARTER JETS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13403;ASTRA AIRLINES;PotCust;0;0;0;0;0;07/01/2019 00:00:00;0.00;;0;;;12/14/2020 00:00:00;Account been on hold since Oct2019, no activities or communication. CH-Aviation have status as restarting for long time
COM14132;Sabena Technics BGC;PotCust;3;0;0;0;0;04/19/2023 00:00:00;8.00;05/31/2026 00:00:00;0;Avoidable;Has no use of PPS. Has sent 11 flightplans in 3 years.;01/22/2024 00:00:00;
COM13240;ATA AIRLINES;NonCust;0;0;0;0;0;;0.00;;0;;;;Closed due to US sanctions
;Batik Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14295;INDIGO;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13715;Air Astana;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14307;Air Niugini Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AIRTANKER;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13653;Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);Customer;2;7;0;0;0;01/18/2021 00:00:00;8.00;;0;;;;
;FLYJETSTREAM AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JAZZ AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13242;AMC AIRLINES;PotCust;0;0;0;0;0;11/30/2023 00:00:00;0.00;08/20/2024 00:00:00;0;Unavoidable;Missing paymeny;08/20/2024 00:00:00;Missing payment and communication
COM14321;TAILWIND AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;EUROATLANTIC AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13430;KENYA AIRWAYS;PotCust;1;0;0;0;0;;0.00;;0;;;;
;STAR EAST AIRLINE SRL;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13289;BAHAMASAIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14139;FREEBIRD AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Widerøe's Flyveselskap ASA;PotCust;0;0;0;0;0;;0.00;;0;;;;
